DATE,count,Temperature,Visibility,Cloud Cover,humidity,Conditions,DJI,Precipitation,Snow,snow_depth,wind_speed,DAY_OF_WEEK,WEEKEND,DAY_OF_MONTH,YEAR,MONTH,UNEMPLOY_RATE,fed_holiday,gov_holiday,nonpub_holiday,reg_holiday,race_label,BCG,BSX,EIX,JHI,MPGSX,STT,TJX,TMO,UNEMPLOY_RATE_7,JHI_7,MPGSX_7,TJX_7,TMO_7,BSX_7,EIX_7,STT_7,BCG_7,count_lag,Temperature_lag,DJI_lag,UNEMPLOY_RATE_lag,Conditions_lag,Precipitation_lag,Snow_lag,JHI_lag,MPGSX_lag,TJX_lag,TMO_lag,JHI_7_lag,MPGSX_7_lag,TJX_7_lag,TMO_7_lag,BCG_7_lag,t
2018-09-09,30,60.9,9.9,87.1,56.52,Overcast,25857.07,0.0,0.0,0.0,19.4,7,1,09,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6030.0,35.84000015258789,57.9836540222168,12.43524169921875,9.098153114318848,79.02462768554688,53.30434799194336,235.19590759277344,2.8999999999999995,12.498298372541155,9.149701118469238,53.338018144880024,234.37569318498885,35.90999984741211,57.91328811645508,78.99221692766461,5802.857142857143,42.0,81.0,25995.87,2.9,"Rain, Partially cloudy",0.06,0.0,12.534174919128418,9.111041069030762,53.203330993652344,233.7481689453125,12.540698732648577,9.216897147042411,53.427351815359934,234.4975084577288,5545.714285714285,251
2018-09-10,42,64.2,8.1,98.6,68.08,"Rain, Overcast",25857.07,0.56,0.0,0.0,22.5,1,0,10,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6030.0,35.84000015258789,57.9836540222168,12.43524169921875,9.098153114318848,79.02462768554688,53.30434799194336,235.19590759277344,2.9,12.486339296613421,9.128529684884208,53.294725690569194,234.53718784877233,35.87999997820173,57.956495557512554,78.92741285051618,5892.857142857143,16.0,69.9,25916.54,2.9,Overcast,0.0,0.0,12.496124267578125,9.085267066955566,52.88102722167969,233.97622680664062,12.522216524396624,9.1920439856393,53.42460305350168,234.05270385742188,5622.857142857143,252
2018-09-11,24,68.4,4.8,96.6,89.97,"Rain, Overcast",25971.06,0.72,0.0,0.0,18.0,2,0,11,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6450.0,36.13999938964844,58.381160736083984,12.54178524017334,9.156144142150879,78.8068618774414,53.1023063659668,234.44227600097656,2.8999999999999995,12.489600726536342,9.11564268384661,53.22257014683315,234.59102085658483,35.892857142857146,58.056489671979634,78.83149937220982,6042.857142857143,27.0,66.4,25857.07,2.9,Overcast,0.0,0.0,12.43524169921875,9.098153114318848,53.30434799194336,235.19590759277344,12.51025744846889,9.170872552054268,53.38131059919085,234.21419852120536,5712.857142857143,253
2018-09-12,28,68.3,6.7,99.9,89.79,"Rain, Overcast",25998.92,0.26,0.0,0.0,12.5,3,0,12,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6900.0,36.439998626708984,58.571266174316406,12.526564598083496,9.156144142150879,78.52560424804688,53.054203033447266,237.04025268554688,2.9,12.486339160374232,9.11472225189209,53.16484451293945,234.97066388811385,35.99142837524414,58.115743909563335,78.73947252546039,6205.714285714285,30.0,60.9,25857.07,2.9,Overcast,0.0,0.0,12.43524169921875,9.098153114318848,53.30434799194336,235.19590759277344,12.498298372541155,9.149701118469238,53.338018144880024,234.37569318498885,5802.857142857143,254
2018-09-13,16,67.9,8.6,87.0,84.71,"Rain, Overcast",26145.99,0.47,0.0,0.0,8.0,4,0,13,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7250.0,37.619998931884766,59.11567687988281,12.579948425292969,9.220580101013184,78.38951873779297,52.424034118652344,241.9486083984375,2.9,12.492878232683454,9.130370685032435,53.05351638793945,236.14215523856026,36.22428512573242,58.2317864554269,78.73817770821708,6384.285714285715,42.0,64.2,25857.07,2.9,"Rain, Overcast",0.56,0.0,12.43524169921875,9.098153114318848,53.30434799194336,235.19590759277344,12.486339296613421,9.128529684884208,53.294725690569194,234.53718784877233,5892.857142857143,255
2018-09-14,30,68.4,9.0,63.3,85.63,Partially cloudy,26154.67,0.0,0.0,0.0,13.6,5,0,14,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7250.0,37.38999938964844,59.04653549194336,12.51805591583252,9.220580101013184,79.19701385498047,52.32301712036133,240.1129150390625,2.8999999999999995,12.496011325291224,9.149701118469238,52.97380065917969,237.0188249860491,36.44428525652204,58.43794304983957,78.8561259678432,6562.857142857143,24.0,68.4,25971.06,2.9,"Rain, Overcast",0.72,0.0,12.54178524017334,9.156144142150879,53.1023063659668,234.44227600097656,12.489600726536342,9.11564268384661,53.22257014683315,234.59102085658483,6042.857142857143,256
2018-09-15,38,67.2,5.9,59.1,88.59,Partially cloudy,26062.12,0.0,0.0,0.0,9.9,6,1,15,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7200.0,37.27000045776367,59.13296127319336,12.52579116821289,9.111041069030762,77.917724609375,51.933372497558594,236.62008666992188,2.9,12.508946963718959,9.151542254856654,52.777947017124724,237.22227913992745,36.6485710144043,58.602129799979075,78.69799695696149,6730.0,28.0,68.3,25998.92,2.9,"Rain, Overcast",0.26,0.0,12.526564598083496,9.156144142150879,53.054203033447266,237.04025268554688,12.486339160374232,9.11472225189209,53.16484451293945,234.97066388811385,6205.714285714285,257
2018-09-16,28,71.8,9.7,16.6,77.52,Clear,26062.12,0.0,0.0,0.0,12.4,7,1,16,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7200.0,37.27000045776367,59.13296127319336,12.52579116821289,9.111041069030762,77.917724609375,51.933372497558594,236.62008666992188,2.8999999999999995,12.521882602146693,9.153383391244072,52.58209337506975,237.4257332938058,36.85285677228655,58.76631655011858,78.5398679460798,6897.142857142857,16.0,67.9,26145.99,2.9,"Rain, Overcast",0.47,0.0,12.579948425292969,9.220580101013184,52.424034118652344,241.9486083984375,12.492878232683454,9.130370685032435,53.05351638793945,236.14215523856026,6384.285714285715,258
2018-09-17,45,74.7,8.9,74.4,74.3,Partially cloudy,26062.12,0.0,0.0,0.0,17.0,1,0,17,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7200.0,37.27000045776367,59.13296127319336,12.52579116821289,9.111041069030762,77.917724609375,51.933372497558594,236.62008666992188,2.8999999999999995,12.534818240574428,9.155224527631487,52.38623973301479,237.62918744768416,37.057142530168804,58.93050330025809,78.3817389351981,7064.285714285715,30.0,68.4,26154.67,2.9,Partially cloudy,0.0,0.0,12.51805591583252,9.220580101013184,52.32301712036133,240.1129150390625,12.496011325291224,9.149701118469238,52.97380065917969,237.0188249860491,6562.857142857143,259
2018-09-18,19,72.4,7.5,92.7,90.38,"Rain, Overcast",26246.96,0.83,0.0,0.0,17.1,2,0,18,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7000.0,37.619998931884766,59.02926254272461,12.471635818481445,9.175474166870117,77.68182373046875,52.46732711791992,237.25515747070312,2.9,12.524796894618444,9.157985959734235,52.295528411865234,238.0310276576451,37.268571036202566,59.023089272635325,78.2210191999163,7142.857142857143,38.0,67.2,26062.12,2.9,Partially cloudy,0.0,0.0,12.52579116821289,9.111041069030762,51.933372497558594,236.62008666992188,12.508946963718959,9.151542254856654,52.777947017124724,237.22227913992745,6730.0,260
2018-09-19,28,64.7,8.5,86.0,84.22,Overcast,26405.76,0.0,0.0,0.0,19.3,3,0,19,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7400.0,37.4900016784668,58.18239974975586,12.502580642700195,9.156144142150879,79.7685775756836,52.616451263427734,239.1999969482422,2.8999999999999995,12.521370615277972,9.157985959734235,52.232992444719585,238.33956255231584,37.41857147216797,58.96753692626953,78.39858681815011,7214.285714285715,28.0,71.8,26062.12,2.9,Clear,0.0,0.0,12.52579116821289,9.111041069030762,51.933372497558594,236.62008666992188,12.521882602146693,9.153383391244072,52.58209337506975,237.4257332938058,6897.142857142857,261
2018-09-20,28,62.9,9.9,89.6,76.78,Overcast,26656.98,0.0,0.0,0.0,16.9,4,0,20,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7190.0,37.81999969482422,58.605838775634766,12.448424339294434,9.233466148376465,81.26561737060547,52.6982307434082,240.62892150878906,2.9,12.502581460135323,9.159826823643275,52.27216339111328,238.15103585379464,37.447143009730745,58.89470291137695,78.80945805140904,7205.714285714285,45.0,74.7,26062.12,2.9,Partially cloudy,0.0,0.0,12.52579116821289,9.111041069030762,51.933372497558594,236.62008666992188,12.534818240574428,9.155224527631487,52.38623973301479,237.62918744768416,7064.285714285715,262
2018-09-21,38,65.8,9.9,85.0,68.94,Overcast,26743.5,0.0,0.0,0.0,18.2,5,0,21,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7410.0,37.77000045776367,59.07247543334961,12.456161499023438,9.207691192626953,80.53978729248047,52.77519226074219,241.6112823486328,2.9,12.493739400591169,9.15798555101667,52.336759839739116,238.3650883265904,37.50142887660435,58.898408617292134,79.00128282819476,7228.571428571428,19.0,72.4,26246.96,2.9,"Rain, Overcast",0.83,0.0,12.471635818481445,9.175474166870117,52.46732711791992,237.25515747070312,12.524796894618444,9.157985959734235,52.295528411865234,238.0310276576451,7142.857142857143,263
2018-09-22,37,68.6,9.9,84.6,58.94,"Rain, Overcast",26562.05,0.03,0.0,0.0,26.1,6,1,22,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7410.0,38.400001525878906,58.46757888793945,12.440688133239746,9.207691192626953,78.97926330566406,52.78001403808594,240.2816162109375,2.8999999999999995,12.481581824166435,9.171792711530413,52.45770863124302,238.88816397530692,37.66285760062082,58.80335399082729,79.1529312133789,7258.571428571428,28.0,64.7,26405.76,2.9,Overcast,0.0,0.0,12.502580642700195,9.156144142150879,52.616451263427734,239.1999969482422,12.521370615277972,9.157985959734235,52.232992444719585,238.33956255231584,7214.285714285715,264
2018-09-23,23,59.0,9.9,85.2,60.77,Overcast,26562.05,0.0,0.0,0.0,8.9,7,1,23,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7410.0,38.400001525878906,58.46757888793945,12.440688133239746,9.207691192626953,78.97926330566406,52.78001403808594,240.2816162109375,2.9,12.4694242477417,9.185599872044154,52.57865742274693,239.41123962402344,37.82428632463728,58.708299364362446,79.30457959856305,7288.571428571428,28.0,62.9,26656.98,2.9,Overcast,0.0,0.0,12.448424339294434,9.233466148376465,52.6982307434082,240.62892150878906,12.502581460135323,9.159826823643275,52.27216339111328,238.15103585379464,7205.714285714285,265
2018-09-24,22,56.6,9.9,90.1,67.29,Overcast,26562.05,0.0,0.0,0.0,26.1,1,0,24,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7410.0,38.400001525878906,58.46757888793945,12.440688133239746,9.207691192626953,78.97926330566406,52.78001403808594,240.2816162109375,2.8999999999999995,12.457266671316964,9.199407032557897,52.699606214250835,239.93431527273995,37.98571504865374,58.6132447378976,79.45622798374721,7318.571428571428,38.0,65.8,26743.5,2.9,Overcast,0.0,0.0,12.456161499023438,9.207691192626953,52.77519226074219,241.6112823486328,12.493739400591169,9.15798555101667,52.336759839739116,238.3650883265904,7228.571428571428,266
2018-09-25,32,62.3,7.8,89.7,78.55,"Rain, Overcast",26492.21,0.63,0.0,0.0,22.7,2,0,25,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,7050.0,38.61000061035156,57.871315002441406,12.463898658752441,9.220580101013184,78.79779815673828,53.068634033203125,241.21435546875,2.8999999999999995,12.456161362784249,9.205850737435478,52.78550720214844,240.49991498674666,38.12714385986328,58.447823660714285,79.61565290178571,7325.714285714285,37.0,68.6,26562.05,2.9,"Rain, Overcast",0.03,0.0,12.440688133239746,9.207691192626953,52.78001403808594,240.2816162109375,12.481581824166435,9.171792711530413,52.45770863124302,238.88816397530692,7258.571428571428,267
2018-09-26,26,75.6,9.6,91.7,82.99,"Rain, Overcast",26385.28,0.64,0.0,0.0,25.0,3,0,26,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6580.0,38.630001068115234,57.73305892944336,12.448424339294434,9.201248168945312,78.21712493896484,53.751708984375,240.9761962890625,2.9,12.448424748011998,9.212294169834681,52.94768687656948,240.753657749721,38.290000915527344,58.383632114955354,79.39401681082589,7208.571428571428,23.0,59.0,26562.05,2.9,Overcast,0.0,0.0,12.440688133239746,9.207691192626953,52.78001403808594,240.2816162109375,12.4694242477417,9.185599872044154,52.57865742274693,239.41123962402344,7288.571428571428,268
2018-09-27,28,65.6,9.1,90.1,71.18,"Rain, Overcast",26439.93,0.33,0.0,0.0,14.8,4,0,27,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6890.0,38.34000015258789,58.12983703613281,12.456161499023438,9.259239196777344,77.74534606933594,53.78538513183594,242.43484497070312,2.8999999999999995,12.449530056544713,9.21597603389195,53.10299464634487,241.0116468157087,38.364286695207866,58.31563186645508,78.89112091064453,7165.714285714285,22.0,56.6,26562.05,2.9,Overcast,0.0,0.0,12.440688133239746,9.207691192626953,52.78001403808594,240.2816162109375,12.457266671316964,9.199407032557897,52.699606214250835,239.93431527273995,7318.571428571428,269
2018-09-28,32,59.9,8.4,85.9,79.08,"Rain, Overcast",26458.31,0.34,0.0,0.0,15.9,5,0,28,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6950.0,38.5,59.01930236816406,12.448424339294434,9.259239196777344,76.43163299560547,53.88640594482422,242.19671630859375,2.9,12.448424748011998,9.223340034484863,53.26173945835659,241.09528023856026,38.468572344098774,58.308035714285715,78.30424172537667,7100.0,32.0,62.3,26492.21,2.9,"Rain, Overcast",0.63,0.0,12.463898658752441,9.220580101013184,53.068634033203125,241.21435546875,12.456161362784249,9.205850737435478,52.78550720214844,240.49991498674666,7325.714285714285,270
2018-09-29,34,63.7,9.9,29.4,68.19,Partially cloudy,26651.21,0.0,0.0,0.0,10.2,6,1,29,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6900.0,38.97999954223633,58.90593338012695,12.4793701171875,9.285014152526855,78.00990295410156,53.9874267578125,246.59255981445312,2.9,12.453950745718819,9.234386171613421,53.434226989746094,241.99684361049108,38.5514292035784,58.370657784598215,78.16576167515346,7027.142857142857,26.0,75.6,26385.28,2.9,"Rain, Overcast",0.64,0.0,12.448424339294434,9.201248168945312,53.751708984375,240.9761962890625,12.448424748011998,9.212294169834681,52.94768687656948,240.753657749721,7208.571428571428,271
2018-09-30,22,61.9,9.9,49.6,54.45,Partially cloudy,26651.21,0.0,0.0,0.0,12.6,7,1,30,2018,9,2.9,0.0,0.0,0.0,0.0,ASSAULT,6900.0,38.97999954223633,58.90593338012695,12.4793701171875,9.285014152526855,78.00990295410156,53.9874267578125,246.59255981445312,2.8999999999999995,12.459476743425641,9.245432308741979,53.6067145211356,242.89840698242188,38.634286063058035,58.433279854910715,78.02728162493024,6954.285714285715,28.0,65.6,26439.93,2.9,"Rain, Overcast",0.33,0.0,12.456161499023438,9.259239196777344,53.78538513183594,242.43484497070312,12.449530056544713,9.21597603389195,53.10299464634487,241.0116468157087,7165.714285714285,272
2018-10-01,40,60.8,8.1,94.3,80.33,"Rain, Overcast",26651.21,0.04,0.0,0.0,12.6,1,0,01,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6900.0,38.97999954223633,58.90593338012695,12.4793701171875,9.285014152526855,78.00990295410156,53.9874267578125,246.59255981445312,2.8714285714285714,12.465002741132464,9.256478445870536,53.779202052525115,243.79997035435267,38.71714292253767,58.495901925223215,77.88880157470703,6881.428571428572,32.0,59.9,26458.31,2.9,"Rain, Overcast",0.34,0.0,12.448424339294434,9.259239196777344,53.88640594482422,242.19671630859375,12.448424748011998,9.223340034484863,53.26173945835659,241.09528023856026,7100.0,273
2018-10-02,24,59.0,4.5,99.9,92.7,"Rain, Overcast",26773.94,0.3,0.0,0.0,10.2,2,0,02,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6940.0,39.040000915527344,59.92622375488281,12.456161499023438,9.252796173095703,77.95515441894531,53.11673355102539,245.83839416503906,2.842857142857143,12.46389743259975,9.261080741882324,53.78607341221401,244.4605473109654,38.778571537562776,58.78946031842913,77.76842389787946,6865.714285714285,34.0,63.7,26651.21,2.9,Partially cloudy,0.0,0.0,12.4793701171875,9.285014152526855,53.9874267578125,246.59255981445312,12.453950745718819,9.234386171613421,53.434226989746094,241.99684361049108,7027.142857142857,274
2018-10-03,23,59.1,7.7,99.9,87.12,"Rain, Overcast",26828.39,0.25,0.0,0.0,8.0,3,0,03,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6900.0,38.61000061035156,59.68205261230469,12.440688133239746,9.278569221496582,78.53903198242188,53.078250885009766,245.44146728515625,2.814285714285714,12.462792260306221,9.272126606532506,53.68986511230469,245.09844316755022,38.77571432931082,59.06788798740932,77.81441061837333,6911.428571428572,22.0,61.9,26651.21,2.9,Partially cloudy,0.0,0.0,12.4793701171875,9.285014152526855,53.9874267578125,246.59255981445312,12.459476743425641,9.245432308741979,53.6067145211356,242.89840698242188,6954.285714285715,275
2018-10-04,28,66.3,9.9,94.1,81.14,Overcast,26627.48,0.0,0.0,0.0,17.1,4,0,04,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6930.0,38.0,59.90005874633789,12.301427841186523,9.130370140075684,79.287109375,53.04939270019531,241.50209045410156,2.7857142857142856,12.440687452043806,9.253716741289411,53.58472333635603,244.96519252232142,38.72714287894113,59.3207768031529,78.03466251918248,6917.142857142857,40.0,60.8,26651.21,2.7,"Rain, Overcast",0.04,0.0,12.4793701171875,9.285014152526855,53.9874267578125,246.59255981445312,12.465002741132464,9.256478445870536,53.779202052525115,243.79997035435267,6881.428571428572,276
2018-10-05,33,59.1,9.8,42.6,68.7,Partially cloudy,26447.05,0.0,0.0,0.0,15.9,5,0,05,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6930.0,37.849998474121094,60.432010650634766,12.169900894165039,9.053048133850098,78.79448699951172,53.05901336669922,238.83287048339844,2.757142857142857,12.400898388453893,9.224260875156947,53.46652439662388,244.4846431187221,38.63428551810129,59.52259227207729,78.37221309116909,6914.285714285715,24.0,59.0,26773.94,2.7,"Rain, Overcast",0.3,0.0,12.456161499023438,9.252796173095703,53.11673355102539,245.83839416503906,12.46389743259975,9.261080741882324,53.78607341221401,244.4605473109654,6865.714285714285,277
2018-10-06,31,57.6,9.9,74.5,69.34,Partially cloudy,26486.78,0.0,0.0,0.0,13.7,6,1,06,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6900.0,37.29999923706055,60.981380462646484,12.154428482055664,9.014389038085938,79.4969253540039,53.30434799194336,237.81082153320312,2.7285714285714286,12.35447815486363,9.18560014452253,53.36894171578543,243.23010907854353,38.39428547450474,59.819084712437224,78.5846448625837,6914.285714285715,23.0,59.1,26828.39,2.7,"Rain, Overcast",0.25,0.0,12.440688133239746,9.278569221496582,53.078250885009766,245.44146728515625,12.462792260306221,9.272126606532506,53.68986511230469,245.09844316755022,6911.428571428572,278
2018-10-07,43,66.1,8.9,98.5,81.72,"Rain, Overcast",26486.78,0.1,0.0,0.0,13.8,7,1,07,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6900.0,37.29999923706055,60.981380462646484,12.154428482055664,9.014389038085938,79.4969253540039,53.30434799194336,237.81082153320312,2.7,12.308057921273369,9.146939413888115,53.27135903494699,241.97557503836495,38.1542854309082,60.11557715279715,78.79707663399833,6914.285714285715,28.0,66.3,26627.48,2.7,Overcast,0.0,0.0,12.301427841186523,9.130370140075684,53.04939270019531,241.50209045410156,12.440687452043806,9.253716741289411,53.58472333635603,244.96519252232142,6917.142857142857,279
2018-10-08,28,57.7,8.0,100.0,85.65,Overcast,26486.78,0.0,0.0,0.0,16.9,1,0,08,2018,10,2.7,1.0,0.0,0.0,0.0,ASSAULT,6900.0,37.29999923706055,60.981380462646484,12.154428482055664,9.014389038085938,79.4969253540039,53.30434799194336,237.81082153320312,2.6999999999999997,12.261637687683105,9.108278683253697,53.17377635410854,240.7210409981864,37.914285387311665,60.412069593157085,79.00950840541294,6914.285714285715,33.0,59.1,26447.05,2.7,Partially cloudy,0.0,0.0,12.169900894165039,9.053048133850098,53.05901336669922,238.83287048339844,12.400898388453893,9.224260875156947,53.46652439662388,244.4846431187221,6914.285714285715,280
2018-10-09,17,69.4,9.3,75.5,80.82,Overcast,26430.57,0.0,0.0,0.0,18.2,2,0,09,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6780.0,37.40999984741211,61.434844970703125,12.20858383178711,9.00150203704834,78.78535461425781,53.58815383911133,238.11843872070312,2.7,12.226269449506487,9.072379520961217,53.24112210954939,239.6181902204241,37.68142809186663,60.62758690970285,79.12810843331474,6891.428571428572,31.0,57.6,26486.78,2.7,Partially cloudy,0.0,0.0,12.154428482055664,9.014389038085938,53.30434799194336,237.81082153320312,12.35447815486363,9.18560014452253,53.36894171578543,243.23010907854353,6914.285714285715,281
2018-10-10,29,75.6,9.9,31.9,74.13,Partially cloudy,25598.74,0.0,0.0,0.0,17.0,3,0,10,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6730.0,36.11000061035156,61.11219024658203,12.108006477355957,8.647110939025879,75.6014633178711,52.26047897338867,228.88027954101562,2.7,12.178743498665947,8.982171194893974,53.12429755074637,237.25230625697546,37.324285234723774,60.83189228602818,78.70845576695034,6867.142857142857,43.0,66.1,26486.78,2.7,"Rain, Overcast",0.1,0.0,12.154428482055664,9.014389038085938,53.30434799194336,237.81082153320312,12.308057921273369,9.146939413888115,53.27135903494699,241.97557503836495,6914.285714285715,282
2018-10-11,28,63.0,5.5,93.0,90.06,"Rain, Overcast",25052.83,0.61,0.0,0.0,12.7,4,0,11,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6260.0,36.0,59.65589141845703,12.14669132232666,8.518242835998535,74.56144714355469,51.83716583251953,224.3455047607422,2.7,12.156638281685966,8.894724437168666,52.95112228393555,234.8013654436384,37.03857094900949,60.79701123918806,78.03336116245815,6771.428571428572,28.0,57.7,26486.78,2.7,Overcast,0.0,0.0,12.154428482055664,9.014389038085938,53.30434799194336,237.81082153320312,12.261637687683105,9.108278683253697,53.17377635410854,240.7210409981864,6914.285714285715,283
2018-10-12,33,58.4,8.5,79.0,73.74,"Rain, Overcast",25339.99,0.1,0.0,0.0,21.7,5,0,12,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6450.0,36.9900016784668,59.86518859863281,12.154428482055664,8.69865894317627,74.31513214111328,52.64531707763672,229.62448120117188,2.6999999999999997,12.154427937098912,8.844097409929548,52.89202281406948,233.48588126046317,36.915714263916016,60.71603666033064,77.39345332554409,6702.857142857143,17.0,69.4,26430.57,2.7,Overcast,0.0,0.0,12.20858383178711,9.00150203704834,53.58815383911133,238.11843872070312,12.226269449506487,9.072379520961217,53.24112210954939,239.6181902204241,6891.428571428572,284
2018-10-13,40,50.7,9.5,73.0,68.3,"Rain, Partially cloudy",25250.55,0.13,0.0,0.0,13.6,6,1,13,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6310.0,36.43000030517578,60.06574630737305,12.177637100219727,8.62778091430664,74.07793426513672,53.160030364990234,226.34002685546875,2.7,12.157743453979492,8.788867677961077,52.871406010219026,231.8471963065011,36.79142870221819,60.58523178100586,76.6193117414202,6618.571428571428,29.0,75.6,25598.74,2.7,Partially cloudy,0.0,0.0,12.108006477355957,8.647110939025879,52.26047897338867,228.88027954101562,12.178743498665947,8.982171194893974,53.12429755074637,237.25230625697546,6867.142857142857,285
2018-10-14,27,51.4,9.9,42.2,62.52,Partially cloudy,25250.55,0.0,0.0,0.0,16.0,7,1,14,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6310.0,36.43000030517578,60.06574630737305,12.177637100219727,8.62778091430664,74.07793426513672,53.160030364990234,226.34002685546875,2.7,12.161058970860072,8.733637945992607,52.85078920636858,230.20851135253906,36.667143140520366,60.45442690168108,75.84517015729632,6534.285714285715,28.0,63.0,25052.83,2.7,"Rain, Overcast",0.61,0.0,12.14669132232666,8.518242835998535,51.83716583251953,224.3455047607422,12.156638281685966,8.894724437168666,52.95112228393555,234.8013654436384,6771.428571428572,286
2018-10-15,26,56.9,9.9,70.5,78.9,"Rain, Partially cloudy",25250.55,0.01,0.0,0.0,23.9,1,0,15,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6310.0,36.43000030517578,60.06574630737305,12.177637100219727,8.62778091430664,74.07793426513672,53.160030364990234,226.34002685546875,2.7,12.164374487740654,8.678408214024135,52.83017240251814,228.56982639857702,36.54285757882254,60.323622022356304,75.07102857317243,6450.0,33.0,58.4,25339.99,2.7,"Rain, Overcast",0.1,0.0,12.154428482055664,8.69865894317627,52.64531707763672,229.62448120117188,12.154427937098912,8.844097409929548,52.89202281406948,233.48588126046317,6702.857142857143,287
2018-10-16,21,54.4,9.9,49.4,48.23,"Rain, Partially cloudy",25798.42,0.09,0.0,0.0,27.5,2,0,16,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6600.0,38.11000061035156,60.632564544677734,12.262742042541504,8.853302001953125,75.05409240722656,53.997039794921875,233.3356170654297,2.6999999999999997,12.17211137499128,8.657236780439105,52.888584681919646,227.88656616210938,36.642857687813894,60.209010532924104,74.53799111502511,6424.285714285715,40.0,50.7,25250.55,2.7,"Rain, Partially cloudy",0.13,0.0,12.177637100219727,8.62778091430664,53.160030364990234,226.34002685546875,12.157743453979492,8.788867677961077,52.871406010219026,231.8471963065011,6618.571428571428,288
2018-10-17,27,51.9,9.9,38.7,56.35,Partially cloudy,25706.68,0.0,0.0,0.0,20.6,3,0,17,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6390.0,38.0,60.676170349121094,12.224058151245117,8.821084022521973,74.94461059570312,53.29953384399414,232.8394775390625,2.7,12.188690185546875,8.682090078081403,53.037021092006135,228.45216587611608,36.91285760062082,60.14672197614397,74.44415501185826,6375.714285714285,27.0,51.4,25250.55,2.7,Partially cloudy,0.0,0.0,12.177637100219727,8.62778091430664,53.160030364990234,226.34002685546875,12.161058970860072,8.733637945992607,52.85078920636858,230.20851135253906,6534.285714285715,289
2018-10-18,31,43.5,9.8,24.8,40.82,Clear,25379.45,0.0,0.0,0.0,21.8,4,0,18,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6390.0,37.529998779296875,60.641292572021484,12.185375213623047,8.653555870056152,72.7094955444336,52.74152755737305,227.9375762939453,2.7,12.194216455732073,8.701420511518206,53.16621562412807,228.96531895228796,37.13142885480608,60.287493569510325,74.1795904976981,6394.285714285715,26.0,56.9,25250.55,2.7,"Rain, Partially cloudy",0.01,0.0,12.177637100219727,8.62778091430664,53.160030364990234,226.34002685546875,12.164374487740654,8.678408214024135,52.83017240251814,228.56982639857702,6450.0,290
2018-10-19,24,49.6,9.9,35.8,50.72,Partially cloudy,25444.34,0.0,0.0,0.0,19.5,5,0,19,2018,10,2.7,0.0,0.0,0.0,0.0,ASSAULT,6380.0,36.540000915527344,61.312767028808594,12.224058151245117,8.614893913269043,66.50593566894531,51.59664535522461,225.3973388671875,2.7,12.204163551330566,8.689454078674316,53.016405378069194,228.36144147600447,37.06714303152902,60.49429048810686,73.06399100167411,6384.285714285715,21.0,54.4,25798.42,2.7,"Rain, Partially cloudy",0.09,0.0,12.262742042541504,8.853302001953125,53.997039794921875,233.3356170654297,12.17211137499128,8.657236780439105,52.888584681919646,227.88656616210938,6424.285714285715,291
